# object_name   ref_object  relative_start_x relative_start_y   end_x end_y 
Ladder2290   Snake363  -1254 -1091   1 -1 
Ladder2291   Ladder1733  -131 2702   2 -2 
Ladder2292   Snake1583  -2102 -5264   4 -2 
Ladder2293   Snake1844  -2808 7838   -1 -4 
Snake2294   Ladder1641  487 -3911   0 5 
Snake2295   Ladder1120  5774 -4331   5 3 
Snake2296   Snake2138  -1011 799   -2 1 
Ladder2297   Ladder726  -2182 -2903   4 -2 
Ladder2298   Snake1348  -4569 4736   3 -2 
Snake2299   Ladder2076  -419 -2984   1 5 
Ladder2300   Snake1550  1459 2389   4 -5 
Snake2301   Snake1705  -1003 -2657   -2 3 
Snake2302   Snake1255  -8668 5124   -2 5 
Ladder2303   Snake489  2258 2655   5 -3 
Snake2304   Snake1958  -480 -2872   5 5 
Ladder2305   Ladder376  -1096 2836   -3 -5 
Ladder2306   Snake1804  -1616 -1205   -4 -3 
Ladder2307   Snake2186  1113 6516   0 -1 
Snake2308   Ladder1566  -3991 -3934   -1 4 
Ladder2309   Snake1400  330 107   -1 -2 
Ladder2310   Ladder1266  -7306 -3916   -5 -5 
Snake2311   Ladder1131  -4771 -975   5 5 
Ladder2312   Snake2234  4594 1839   5 -2 
Snake2313   Snake497  2202 -2385   2 5 
Snake2314   Ladder1209  -669 -6091   2 3 
Snake2315   Snake1217  6161 -4494   1 2 
Snake2316   Snake1116  -7118 3282   5 3 
Ladder2317   Snake1688  4946 869   -2 -3 
Ladder2318   Snake1168  2565 5406   -3 -5 
Snake2319   Snake827  -6480 -2963   -1 3 
Ladder2320   Snake253  -4705 3334   -4 -1 
Ladder2321   Ladder1478  5515 1276   -4 -5 
Ladder2322   Ladder2263  -2161 4487   -4 -3 
Ladder2323   Snake1228  -2935 -2672   5 -1 
Snake2324   Ladder1191  2688 5557   -3 2 
Ladder2325   Ladder1484  -6987 -880   -2 -5 
Ladder2326   Snake1210  -1562 -1589   -3 -2 
Snake2327   Ladder2290  3095 -2891   0 5 
Ladder2328   Snake586  766 3592   5 -2 
Ladder2329   Snake2222  1583 4273   4 -5 
Snake2330   Snake2082  3175 -8348   2 3 
Snake2331   Snake1876  8206 -50   2 3 
Ladder2332   Ladder1794  2048 5735   -1 -2 
Ladder2333   Ladder2137  -631 -528   1 -4 
Ladder2334   Ladder696  3380 -1360   -4 -3 
Ladder2335   Snake1392  -1605 1797   3 -4 
Snake2336   Snake1631  6310 -638   -1 4 
Ladder2337   Snake1802  13 -2326   2 -5 
Ladder2338   Snake1698  -7770 434   5 -3 
Ladder2339   Ladder1378  -3493 -3096   -2 -1 
Ladder2340   Snake112  -7518 2711   2 -3 
Ladder2341   Ladder1432  1672 -7370   4 -2 
Snake2342   Snake1654  -3208 6610   -1 4 
Ladder2343   Snake1698  -3586 3402   -5 -5 
Ladder2344   Snake1313  4759 981   3 -2 
Ladder2345   Ladder442  -3529 -2828   -5 -4 
Ladder2346   Ladder2036  2707 -1014   0 -2 
Snake2347   Ladder1102  -3482 301   5 3 
Ladder2348   Snake1065  -851 5716   -4 -1 
Ladder2349   Snake1259  -1695 -3864   -3 -1 
Snake2350   Ladder620  4208 1317   3 1 
Ladder2351   Ladder1650  7655 1547   3 -1 
Ladder2352   Ladder1852  3318 1786   -4 -5 
Snake2353   Snake1412  7692 -560   -3 3 
Ladder2354   Snake551  -1110 -4818   5 -2 
Snake2355   Ladder1648  -3060 8740   4 1 
Snake2356   Snake1956  1553 1680   4 3 
Snake2357   Snake1904  856 -3010   2 3 
Snake2358   Ladder608  -8529 -6741   -2 5 
Snake2359   Snake1313  7989 6375   1 5 
Snake2360   Ladder165  1497 122   -4 1 
Ladder2361   Ladder62  4508 -3528   2 -1 
Ladder2362   Ladder170  -4300 -2297   0 -1 
Snake2363   Snake10  2477 7932   5 4 
Snake2364   Snake1623  5728 -4898   4 1 
Ladder2365   Snake659  898 -1876   -3 -3 
Ladder2366   Ladder894  2654 -5023   4 -4 
Ladder2367   Ladder1177  -2470 1934   -3 -4 
Snake2368   Snake1833  -3896 2864   0 2 
Ladder2369   Ladder1227  5252 5162   4 -2 
Snake2370   Ladder1627  7141 -4235   3 4 
Snake2371   Snake363  382 4321   4 3 
Snake2372   Snake1343  -4100 1248   4 2 
Snake2373   Ladder2035  1149 -3446   3 5 
Snake2374   Snake695  -147 6171   4 4 
Snake2375   Ladder1468  1659 5703   -3 4 
Snake2376   Ladder741  -3305 2381   3 1 
Snake2377   Snake47  1678 1054   -4 2 
Snake2378   Ladder2081  3833 855   -2 1 
Ladder2379   Snake1079  -6073 -3364   -2 -2 
Ladder2380   Snake2154  -2603 -6734   -1 -3 
Ladder2381   Ladder2245  -3351 -999   0 -4 
Ladder2382   Ladder537  -2333 -7076   -5 -2 
Ladder2383   Snake104  -408 -4846   -4 -3 
Snake2384   Snake630  4370 -4283   -1 3 
Snake2385   Ladder1643  8503 -7252   0 5 
Ladder2386   Snake1115  3693 -5240   2 -4 
Snake2387   Snake336  6547 -6842   4 1 
Ladder2388   Ladder2172  -3300 929   -2 -5 
Snake2389   Snake1166  1261 -2639   2 1 
Ladder2390   Snake1950  2757 -1110   2 -3 
Ladder2391   Ladder71  935 30   -4 -5 
Snake2392   Ladder2309  -8619 5758   -1 2 
Snake2393   Snake549  -3257 1454   -4 3 
Snake2394   Snake2308  334 5172   5 2 
Ladder2395   Snake593  -471 5052   3 -2 
Ladder2396   Snake1991  -3636 3290   2 -3 
Snake2397   Snake604  -6850 4352   -3 5 
Ladder2398   Ladder1650  7700 5967   4 -2 
Snake2399   Snake1188  839 938   2 4 
Snake2400   Ladder360  -3104 3993   2 1 
Ladder2401   Ladder2265  -7011 5733   -5 -4 
Ladder2402   Snake1978  -654 -1019   -5 -2 
Snake2403   Ladder728  -94 -271   2 3 
Ladder2404   Snake208  1324 -4449   4 -1 
Ladder2405   Ladder786  -6139 8399   -3 -1 
Ladder2406   Ladder2127  9119 7968   4 -3 
Ladder2407   Ladder1665  6271 -7911   4 -2 
Ladder2408   Ladder865  2167 -4845   1 -4 
Ladder2409   Ladder1135  -981 -4300   -3 -5 
Snake2410   Snake1016  3422 -939   -1 4 
Ladder2411   Ladder2202  -349 722   -4 -4 
Snake2412   Ladder152  -1276 -4424   -5 2 
Ladder2413   Ladder26  856 -1518   -3 -5 
Snake2414   Ladder730  1336 -7248   -4 3 
Snake2415   Snake2313  881 -682   -3 2 
Ladder2416   Ladder1096  -4217 1736   1 -5 
Snake2417   Ladder74  1828 3711   -3 2 
Snake2418   Ladder661  273 -383   4 1 
Ladder2419   Snake1528  4449 1344   -3 -2 
Snake2420   Ladder2145  -7030 1866   -1 4 
Snake2421   Ladder820  1770 1518   -5 4 
Ladder2422   Ladder1974  -2761 2600   5 -1 
Ladder2423   Ladder25  9248 2366   4 -4 
Ladder2424   Ladder19  853 11   0 -5 
Ladder2425   Snake2179  -588 -2148   5 -5 
Snake2426   Snake754  3112 -2422   1 1 
Snake2427   Snake1206  -6815 -3752   3 2 
Ladder2428   Ladder261  1886 -4806   3 -1 
Snake2429   Ladder1634  -1685 6474   3 2 
Ladder2430   Ladder1355  212 8689   -2 -4 
Snake2431   Ladder115  -1251 -6887   4 4 
Ladder2432   Ladder194  1271 1877   5 -5 
Ladder2433   Snake832  -2069 2058   5 -2 
Ladder2434   Snake698  5383 1684   0 -2 
Snake2435   Snake512  1771 -6977   -2 1 
Ladder2436   Ladder680  3372 31   -1 -2 
Snake2437   Snake2154  -1602 -2833   -5 1 
Snake2438   Ladder110  -2090 -2848   5 4 
Ladder2439   Ladder2284  7343 -5828   5 -1 
Snake2440   Ladder2227  2324 1558   5 3 
Ladder2441   Ladder779  -7770 7197   0 -5 
Snake2442   Snake1188  -1261 -3449   1 5 
Ladder2443   Snake1500  -6840 8073   -3 -4 
Snake2444   Snake794  4079 -1062   -3 2 
Snake2445   Snake1714  -6217 -3816   0 1 
Snake2446   Ladder307  -2682 -3558   -5 2 
Snake2447   Ladder1308  -9224 6681   5 4 
Ladder2448   Ladder1955  4869 181   0 -1 
Snake2449   Ladder514  -3752 -3373   4 5 
Ladder2450   Snake1746  1289 7107   2 -4 
Ladder2451   Snake2053  542 394   3 -4 
Snake2452   Snake163  4749 -2198   2 1 
Ladder2453   Snake1562  8741 -876   -2 -5 
Snake2454   Snake1569  -1560 -2092   3 4 
Ladder2455   Ladder138  2075 1389   -4 -4 
Snake2456   Ladder2300  -2552 870   4 2 
Snake2457   Snake1802  548 -5662   3 3 
Ladder2458   Snake668  4095 2786   0 -1 
Ladder2459   Snake1380  2840 -1849   1 -2 
Ladder2460   Snake1876  90 2895   -1 -5 
Snake2461   Ladder2291  -56 -6011   5 2 
Snake2462   Ladder616  -655 3592   2 4 
Snake2463   Ladder1622  -1593 -1351   -5 5 
Ladder2464   Ladder1448  -1857 5121   2 -5 
Snake2465   Ladder1557  -3082 -6329   -3 3 
Ladder2466   Ladder1099  -1550 2717   4 -1 
Ladder2467   Ladder1297  -5661 -8457   5 -3 
Ladder2468   Snake1438  -3259 2678   0 -5 
Snake2469   Ladder1072  -6549 2813   4 2 
Snake2470   Snake1476  819 -4753   4 3 
Snake2471   Snake2463  3939 4032   3 5 
Snake2472   Snake150  6578 1487   -4 5 
Ladder2473   Snake586  5317 3201   -3 -1 
Snake2474   Snake1207  -2491 -3080   1 4 
Ladder2475   Snake568  -1867 4158   -4 -3 
Snake2476   Snake912  -4349 -3346   -5 4 
Ladder2477   Ladder30  303 1905   -1 -3 
Ladder2478   Ladder1229  -5517 7380   4 -3 
Snake2479   Snake29  -8232 -3749   -5 5 
Ladder2480   Ladder2362  -2925 -2685   -5 -3 
Ladder2481   Snake1264  -3176 -2827   -3 -3 
Ladder2482   Snake2143  1311 -43   -1 -1 
Snake2483   Ladder209  1103 -715   4 3 
Ladder2484   Snake727  7885 3157   -3 -3 
Ladder2485   Ladder993  -5891 -3379   -3 -3 
Ladder2486   Ladder1422  -7240 8029   1 -3 
Ladder2487   Snake737  4469 196   2 -3 
Ladder2488   Snake1433  -5208 7135   4 -1 
Ladder2489   Ladder1280  -4779 6568   -1 -2 
Snake2490   Ladder520  -7084 -6106   -3 3 
Snake2491   Ladder110  5431 -44   3 3 
Snake2492   Ladder1304  4148 122   -3 2 
Snake2493   Snake683  -4531 3422   4 4 
Ladder2494   Snake585  2348 1884   0 -2 
Ladder2495   Ladder607  -6479 6673   -1 -5 
Ladder2496   Snake2471  -5060 -7582   2 -4 
Snake2497   Snake2040  -7615 187   0 1 
Snake2498   Ladder343  -169 -828   4 2 
Ladder2499   Snake2311  378 925   -2 -2 
Ladder2500   Snake1916  -2125 -2780   5 -3 
Ladder2501   Snake2319  3582 5879   1 -3 
Ladder2502   Ladder1018  1691 -4385   -4 -4 
Snake2503   Snake299  3803 2404   3 1 
Ladder2504   Ladder26  6588 -490   0 -4 
Snake2505   Snake394  -2244 -158   5 2 
Snake2506   Ladder1655  3054 4257   1 5 
Ladder2507   Snake2452  -7764 8412   1 -2 
Ladder2508   Snake1598  -1207 -330   -2 -1 
Snake2509   Ladder2010  -1794 -1185   -3 2 
Snake2510   Ladder903  3086 5769   -5 4 
Snake2511   Ladder943  37 -2178   5 5 
Ladder2512   Ladder395  1538 -3398   -4 -2 
Ladder2513   Snake476  -5955 -3811   -4 -5 
Snake2514   Ladder922  -103 1957   0 5 
Snake2515   Ladder1650  1529 6072   -2 5 
Ladder2516   Snake458  558 -4083   4 -5 
Ladder2517   Snake1533  1393 2090   4 -3 
Ladder2518   Snake1403  -3683 591   -5 -1 
Snake2519   Ladder275  776 2912   -3 5 
Snake2520   Ladder2018  3301 5793   1 2 
Ladder2521   Snake1490  2401 184   3 -3 
Snake2522   Snake982  1037 -1084   1 3 
Snake2523   Ladder653  3424 5969   -4 3 
Ladder2524   Ladder1431  -5481 736   -2 -3 
Snake2525   Snake1228  3547 -5576   -1 4 
Snake2526   Snake1791  3941 -1055   -4 4 
Ladder2527   Ladder948  -3087 2205   -1 -1 
Ladder2528   Ladder1068  3383 461   -3 -4 
Ladder2529   Ladder1538  -1169 -4092   -3 -3 
Ladder2530   Snake1847  5110 1629   -3 -4 
Ladder2531   Ladder1971  2712 1239   -1 -3 
Snake2532   Snake1670  2404 -1352   3 3 
Snake2533   Ladder1621  110 -2745   1 4 
Ladder2534   Snake798  -2221 2170   3 -4 
Snake2535   Snake723  4076 4321   5 3 
Ladder2536   Ladder2343  -4362 -2337   3 -5 
Snake2537   Snake1160  -3236 -5362   3 2 
Ladder2538   Snake1605  89 -351   -1 -2 
Ladder2539   Ladder306  -2156 1345   -4 -1 
Ladder2540   Ladder1039  -2832 2371   -4 -2 
Ladder2541   Ladder758  -4847 3176   -2 -3 
Ladder2542   Ladder1648  -4037 6573   1 -3 
Snake2543   Snake1296  3589 -463   -4 3 
Snake2544   Snake778  -5722 4288   -4 2 
Snake2545   Snake2103  -6096 932   0 3 
Snake2546   Snake1847  2897 803   -5 4 
Ladder2547   Ladder740  -1266 355   -5 -2 
Snake2548   Ladder2346  1849 -1116   2 1 
Snake2549   Ladder227  -7475 -1822   4 2 
Ladder2550   Snake302  -7914 5003   3 -3 
Ladder2551   Snake1319  -660 -3494   -5 -2 
Ladder2552   Ladder2091  -2121 -298   1 -3 
Snake2553   Ladder1634  3454 469   -3 4 
Snake2554   Ladder1587  2941 -2418   1 3 
Ladder2555   Ladder705  -6174 1027   0 -4 
Ladder2556   Ladder641  -5725 1041   0 -1 
Ladder2557   Ladder286  2488 390   5 -5 
Snake2558   Ladder1087  1039 -961   -5 5 
Ladder2559   Snake1745  5211 4135   -1 -5 
Snake2560   Ladder1638  -3001 5693   0 5 
Ladder2561   Ladder2233  -3468 453   2 -1 
Snake2562   Snake377  642 -2815   -1 4 
Ladder2563   Snake1270  -2370 -2354   4 -2 
Ladder2564   Snake1876  470 1009   -2 -3 
Ladder2565   Ladder1681  1459 -6106   4 -4 
Snake2566   Ladder1266  -1915 -4382   -1 1 
Snake2567   Ladder258  187 -2967   0 5 
Snake2568   Ladder1278  1107 4594   2 1 
Snake2569   Ladder1243  -4285 -2110   0 3 
Ladder2570   Ladder1790  464 -6756   0 -3 
Ladder2571   Ladder1325  1066 3215   -2 -5 
Ladder2572   Ladder2287  5528 -4970   -1 -4 
Snake2573   Ladder987  -3860 -2304   1 4 
Snake2574   Snake1654  -822 598   2 2 
Ladder2575   Ladder301  -5461 -3473   -3 -5 
Snake2576   Snake2030  2748 4139   5 1 
Snake2577   Snake588  -1425 -2942   -3 5 
Ladder2578   Snake2370  -7747 -3679   3 -3 
Snake2579   Ladder2175  4379 5036   -2 4 
Snake2580   Ladder2542  146 -2110   0 2 
Ladder2581   Ladder71  7347 5696   -4 -5 
Ladder2582   Snake2311  -1319 2583   -1 -4 
Ladder2583   Snake1472  -1055 -1920   -2 -3 
Ladder2584   Ladder312  -42 -1705   -1 -2 
Snake2585   Snake1379  8006 5494   3 5 
Ladder2586   Ladder851  97 1602   0 -5 
Ladder2587   Snake1464  -139 -6960   3 -3 
Snake2588   Snake1606  -5405 -1427   2 4 
Ladder2589   Snake2085  636 83   -3 -4 
Snake2590   Snake2128  -4143 4733   2 4 
Snake2591   Snake2456  -2984 -1514   4 5 
Ladder2592   Ladder450  1587 770   4 -4 
Ladder2593   Snake1802  1803 -254   4 -3 
Snake2594   Snake2053  -2557 -3167   0 4 
Snake2595   Ladder1468  3040 7779   1 4 
Ladder2596   Snake2548  -288 2096   0 -1 
Snake2597   Snake1173  404 -4922   2 2 
Snake2598   Snake1992  -833 6859   4 2 
Ladder2599   Ladder2224  3209 -1102   0 -5 
Ladder2600   Snake1473  2095 4598   5 -1 
Ladder2601   Snake1316  -1110 1728   -5 -2 
Snake2602   Ladder1985  -1614 -2141   3 1 
Snake2603   Snake1507  1135 -286   1 2 
Ladder2604   Ladder960  -6046 4858   -5 -3 
Snake2605   Snake751  3528 6653   -4 3 
Snake2606   Snake2569  2497 -1198   -3 4 
Ladder2607   Snake1980  1473 -901   -2 -3 
Snake2608   Snake288  -4501 964   4 3 
Snake2609   Snake1407  8244 3901   3 3 
Ladder2610   Snake782  3089 -302   3 -4 
Ladder2611   Snake1602  -7009 -5128   -3 -3 
Snake2612   Ladder356  4358 -1580   0 2 
Snake2613   Snake2549  945 -1334   -5 5 
Snake2614   Snake1239  5570 -6612   0 5 
Ladder2615   Snake2420  1697 4907   -1 -3 
Ladder2616   Snake1241  -8782 -3566   -5 -4 
Snake2617   Snake930  4974 4916   -3 3 
Snake2618   Snake2073  2540 -2959   5 1 
Ladder2619   Ladder1611  -3688 5463   2 -4 
Ladder2620   Ladder376  2334 -2126   3 -4 
Snake2621   Snake995  1469 25   5 5 
Snake2622   Snake2519  -164 -2849   2 2 
Snake2623   Ladder194  -4629 -4288   5 5 
Ladder2624   Snake2179  -2359 4129   -2 -1 
Ladder2625   Snake2427  8229 79   -5 -5 
Snake2626   Snake1350  2918 2954   0 2 
Snake2627   Snake2277  -4367 6339   -1 4 
Ladder2628   Ladder493  -1679 -6011   5 -1 
Snake2629   Snake2166  1992 6112   1 2 
Ladder2630   Ladder2416  4593 -2024   -4 -4 
Snake2631   Snake2389  770 3574   2 5 
Snake2632   Snake1964  5091 -1763   4 4 
Ladder2633   Snake296  2939 6503   -4 -4 
Ladder2634   Ladder1517  -625 3471   1 -2 
Ladder2635   Ladder1073  3839 2538   1 -3 
Ladder2636   Ladder755  -53 1951   -1 -5 
Snake2637   Ladder2466  2675 -3155   5 2 
Ladder2638   Ladder2619  7943 -3237   4 -2 
Snake2639   Ladder2517  -2433 281   0 5 
Ladder2640   Snake2295  3375 2799   -3 -4 
Ladder2641   Snake1023  5471 -2914   5 -4 
Ladder2642   Ladder2167  -2382 1975   -2 -4 
Snake2643   Ladder344  -6659 -5419   -3 1 
Snake2644   Snake2595  -3590 -176   3 1 
Ladder2645   Snake749  -3284 -2737   -4 -5 
Snake2646   Ladder2592  -1919 -7723   0 1 
Snake2647   Ladder2428  5511 6545   2 4 
Snake2648   Ladder1548  2005 87   -2 5 
Snake2649   Ladder46  1438 42   4 4 
Snake2650   Snake2060  -6595 -507   5 3 
Snake2651   Ladder329  -1522 359   3 1 
Ladder2652   Snake1516  450 -6337   -5 -3 
Snake2653   Snake715  -93 1041   -5 4 
Ladder2654   Snake2342  -968 -6952   -1 -3 
Snake2655   Ladder2141  6071 -701   0 2 
Ladder2656   Snake2533  1067 4737   -4 -3 
Ladder2657   Ladder1859  3598 2748   0 -1 
Snake2658   Ladder1102  -4304 -4138   -3 2 
Snake2659   Ladder393  -1704 3751   -5 3 
Snake2660   Ladder795  -3339 2517   -5 2 
Ladder2661   Snake761  -837 -366   5 -5 
Snake2662   Ladder2395  -317 -3909   0 1 
Ladder2663   Snake94  -1345 6785   -2 -2 
Ladder2664   Ladder1306  -844 9287   -2 -2 
Snake2665   Snake2131  1606 -3475   2 4 
Ladder2666   Snake805  650 -8435   4 -4 
Snake2667   Snake982  2728 4094   -3 4 
Ladder2668   Ladder836  -6475 -3405   -4 -4 
Ladder2669   Ladder2423  -4789 -4582   -2 -5 
Snake2670   Snake2128  -2352 -2677   -2 1 
Snake2671   Snake1088  8743 2582   2 3 
Snake2672   Snake1032  9309 -718   4 2 
Snake2673   Ladder319  -856 5684   3 5 
Snake2674   Ladder664  -2057 4042   -3 2 
Ladder2675   Ladder116  4967 -4333   -3 -2 
Snake2676   Ladder1265  -2841 8531   -5 4 
Snake2677   Snake1633  -2915 -4078   -4 4 
Snake2678   Snake2560  -1830 -2678   1 1 
Ladder2679   Ladder2422  6518 -180   -4 -3 
Snake2680   Snake1583  164 -766   3 3 
Ladder2681   Snake1583  1678 1788   5 -2 
Ladder2682   Ladder1965  415 -7681   2 -4 
Ladder2683   Ladder130  329 4349   0 -5 
Snake2684   Ladder2303  -2208 -80   -3 5 
Snake2685   Ladder1151  -1251 2852   1 1 
Ladder2686   Ladder2229  1691 6165   5 -5 
Ladder2687   Ladder1563  3511 4704   2 -2 
Snake2688   Snake2680  3854 3277   5 5 
Ladder2689   Ladder649  -5710 -2084   -5 -2 
Snake2690   Snake1371  -3473 -7698   0 1 
Snake2691   Ladder2058  -4722 1996   5 3 
Ladder2692   Ladder1579  -6096 111   1 -3 
Snake2693   Ladder2  -8464 -4827   3 2 
Ladder2694   Snake817  -7817 -669   0 -2 
Snake2695   Ladder1159  -4241 2663   3 3 
Ladder2696   Snake1259  -7765 -6635   2 -5 
Ladder2697   Ladder2383  -7773 -1329   2 -4 
Ladder2698   Ladder18  -3046 -458   3 -5 
Snake2699   Snake223  3506 4881   5 1 
Snake2700   Ladder1681  701 -244   3 2 
Snake2701   Snake93  -1620 -1232   0 4 
Ladder2702   Snake257  -3754 2139   -5 -5 
Ladder2703   Ladder617  515 -2746   5 -3 
Snake2704   Ladder1667  1856 582   3 3 
Ladder2705   Snake2119  -3808 -1392   1 -4 
Snake2706   Ladder1458  -2466 1043   1 5 
Ladder2707   Ladder1723  -421 -1570   5 -1 
Snake2708   Snake1549  5038 6126   0 2 
Ladder2709   Ladder1930  3885 -2323   0 -4 
Snake2710   Ladder678  3102 -724   -4 2 
Ladder2711   Ladder2168  599 -76   -2 -5 
Ladder2712   Snake2187  -2430 -1486   -2 -1 
Ladder2713   Ladder791  1078 4934   -1 -4 
Snake2714   Snake1  4354 2357   4 1 
Ladder2715   Snake349  2315 -5469   -3 -1 
Ladder2716   Ladder909  -1694 -4842   0 -1 
Snake2717   Ladder1556  5499 1646   4 5 
Ladder2718   Ladder2212  -2340 7346   -3 -2 
Ladder2719   Ladder236  -4375 2855   -3 -1 
Ladder2720   Ladder2583  -2857 -1455   -3 -1 
Snake2721   Snake2198  -6042 3656   5 3 
Ladder2722   Ladder32  -2171 5779   -2 -3 
Snake2723   Ladder2049  3590 2350   -4 5 
Snake2724   Ladder1568  6048 -7824   -1 4 
Snake2725   Snake1069  -2393 6155   -1 4 
Snake2726   Snake830  3224 -5654   -1 4 
Ladder2727   Ladder71  3864 482   4 -1 
Ladder2728   Ladder1250  -1277 307   0 -1 
Ladder2729   Ladder771  1254 7785   0 -2 
Ladder2730   Snake2193  -5814 27   1 -3 
Snake2731   Snake1533  -2146 2902   0 3 
Ladder2732   Snake784  6312 6935   -2 -5 
Ladder2733   Snake1931  -7322 7145   -4 -4 
Ladder2734   Ladder972  1937 -1660   -1 -2 
Ladder2735   Ladder1326  -4462 8497   -1 -2 
Snake2736   Ladder819  -2864 8513   0 3 
Ladder2737   Ladder709  -1890 -3813   3 -5 
Ladder2738   Snake1298  -1483 -1290   -5 -3 
Ladder2739   Ladder1317  4917 -3446   -5 -4 
Snake2740   Snake1924  -1085 -4859   3 4 
Snake2741   Snake1233  4358 -849   2 2 
Snake2742   Ladder2219  5397 2676   2 2 
Snake2743   Ladder2286  -7663 -2801   -1 2 
Snake2744   Ladder1318  3594 2956   3 2 
Snake2745   Snake2523  -4627 2206   -3 2 
Snake2746   Snake1697  -5664 -4158   -1 4 
Snake2747   Snake2580  4981 -1069   -4 5 
Ladder2748   Ladder2139  -3885 -1372   -2 -5 
Ladder2749   Snake199  -77 -4777   -1 -2 
Snake2750   Ladder95  -1596 -2347   1 5 
Snake2751   Ladder2199  2861 1324   4 1 
Ladder2752   Ladder589  1547 -2701   -4 -4 
Ladder2753   Ladder1642  303 5744   5 -5 
Snake2754   Snake2606  1339 6331   -1 5 
Ladder2755   Ladder938  3417 7536   2 -5 
Snake2756   Snake1639  -676 -418   2 1 
Snake2757   Ladder435  -6155 2452   -2 4 
Snake2758   Ladder1597  5872 4417   0 4 
Ladder2759   Ladder1389  4400 647   2 -3 
Snake2760   Snake2533  683 -1173   3 3 
Ladder2761   Ladder2500  2834 -2144   3 -3 
Ladder2762   Ladder807  -6555 -4097   -4 -2 
Ladder2763   Ladder2587  2422 4793   1 -3 
Ladder2764   Ladder1184  -7165 5739   5 -2 
Ladder2765   Ladder309  -3818 6311   -1 -4 
Ladder2766   Snake427  -5987 2025   -5 -5 
Snake2767   Snake1485  -2381 -7761   4 2 
Ladder2768   Ladder51  5412 5418   4 -2 
Ladder2769   Ladder211  -611 -614   1 -2 
Snake2770   Ladder334  -4518 -4107   -1 5 
Ladder2771   Ladder2433  39 91   0 -4 
Snake2772   Ladder1831  -7754 3578   -2 3 
Snake2773   Snake1532  -5122 2684   -1 2 
Ladder2774   Snake2608  2815 319   -2 -5 
Ladder2775   Ladder2084  1340 1934   0 -1 
Snake2776   Snake1938  -1218 2261   4 2 
Snake2777   Ladder2246  -195 4216   -1 3 
Snake2778   Snake52  1426 328   -3 2 
Ladder2779   Snake2105  -3048 4322   1 -5 
Ladder2780   Ladder2341  3944 8916   -3 -3 
Ladder2781   Ladder1189  -5994 -3285   5 -2 
Snake2782   Snake1901  -1101 1239   5 1 
Ladder2783   Snake1154  -5871 7680   3 -3 
Snake2784   Ladder250  -924 -7559   -3 3 
Ladder2785   Snake834  166 2568   -3 -1 
Ladder2786   Ladder396  108 -6560   4 -2 
Snake2787   Snake2126  5143 215   0 2 
Ladder2788   Snake2244  -5919 -7320   -1 -3 
Snake2789   Ladder2752  3376 1194   -5 5 
Ladder2790   Ladder670  -4445 -1791   0 -3 
Snake2791   Ladder1374  -5153 26   -4 5 
Ladder2792   Snake772  -5814 -3212   2 -1 
Snake2793   Snake621  4024 -4360   2 3 
Snake2794   Snake184  1341 8578   2 3 
Ladder2795   Ladder997  2397 -6343   5 -4 
Snake2796   Snake1111  -7728 7384   -4 4 
Snake2797   Snake437  2864 -7747   2 3 
Snake2798   Ladder2133  3494 -4183   -4 1 
Snake2799   Ladder2657  2474 -1583   2 4 
Ladder2800   Snake2750  -1063 7941   0 -5 
Ladder2801   Snake147  7955 -1232   -1 -4 
Snake2802   Snake2659  6285 -6032   5 3 
Snake2803   Snake772  -365 -1171   2 4 
Snake2804   Ladder1570  3328 -2718   4 4 
Snake2805   Ladder1539  202 4776   4 4 
Snake2806   Snake171  3359 -3146   5 3 
Ladder2807   Snake143  7419 -83   3 -4 
Snake2808   Snake525  466 2461   2 4 
Ladder2809   Ladder1744  -3924 4964   -3 -2 
Ladder2810   Snake103  -2063 -6029   5 -1 
Snake2811   Ladder1053  -6868 -28   3 2 
Snake2812   Ladder1704  -3443 3172   4 1 
Ladder2813   Ladder273  -2151 537   -2 -4 
Ladder2814   Ladder233  482 1005   -1 -1 
Ladder2815   Snake913  -1478 1405   2 -2 
Ladder2816   Ladder1132  5162 439   -1 -1 
Snake2817   Ladder618  5349 2901   -1 4 
Ladder2818   Snake1100  6089 6473   2 -4 
Snake2819   Ladder1288  -1982 1470   2 5 
Ladder2820   Ladder1020  5381 3271   -1 -3 
Ladder2821   Snake16  841 -2186   -3 -4 
Snake2822   Snake1879  -1263 3281   5 1 
Ladder2823   Snake2653  -4052 40   -1 -3 
Snake2824   Snake1949  6753 2937   -5 3 
Snake2825   Snake787  4776 639   -3 2 
Ladder2826   Snake235  -6138 -2191   5 -4 
Ladder2827   Snake793  -3642 2912   1 -4 
Snake2828   Ladder845  3732 -2816   4 3 
Ladder2829   Ladder1295  -9041 -4745   2 -3 
Ladder2830   Ladder2645  -3696 488   5 -3 
Snake2831   Snake2415  -4819 3415   4 3 
Snake2832   Ladder1917  1519 2684   -1 5 
Snake2833   Snake1429  3003 573   5 2 
Ladder2834   Ladder1183  7971 2323   2 -5 
Snake2835   Snake1380  2535 1801   -5 3 
Ladder2836   Ladder2197  6295 933   0 -3 
Ladder2837   Ladder151  -516 1766   -3 -1 
Snake2838   Snake2095  3515 -5498   4 4 
Ladder2839   Ladder1018  -1051 -1730   2 -2 
Ladder2840   Ladder2250  2782 5314   -4 -3 
Ladder2841   Snake1255  -115 2864   3 -5 
Ladder2842   Ladder152  -1280 -6012   4 -3 
